job_id,date_posted,skill,type,bloom,confidence_score,confidence_tier,source,semantic_density,context_agreement,sentence_id,sentence_text
in-ddf0583be5dc0617,,provide ongoing reports.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ddf0583be5dc0617_0014,"Identify, analyze, and interpret trends or patterns in data sets; interpret data, analyze results and provide ongoing reports."
in-ddf0583be5dc0617,,Processing confidential data and information,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ddf0583be5dc0617_0015,Processing confidential data and information according to guidelines.
in-ddf0583be5dc0617,,Answer phone calls in a courteous and professional manner.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ddf0583be5dc0617_0016,Knowledge and understanding of the capabilities of AI and how it can help drive business. Secondary Responsibilities: Answer phone calls in a courteous and professional manner.
in-ddf0583be5dc0617,,Support end users,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ddf0583be5dc0617_0017,Support end users on basic functions of company software.
in-ddf0583be5dc0617,,Assist the IT department,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ddf0583be5dc0617_0018,"Assist the IT department in management, inventory, and ordering of IT assets and supplies."
in-ddf0583be5dc0617,,management,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ddf0583be5dc0617_0018,"Assist the IT department in management, inventory, and ordering of IT assets and supplies."
in-ddf0583be5dc0617,,inventory,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ddf0583be5dc0617_0018,"Assist the IT department in management, inventory, and ordering of IT assets and supplies."
in-ddf0583be5dc0617,,ordering of IT assets and supplies.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ddf0583be5dc0617_0018,"Assist the IT department in management, inventory, and ordering of IT assets and supplies."
in-ddf0583be5dc0617,,positive and can -do attitude.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ddf0583be5dc0617_0019,Consistently positive and can -do attitude.
in-ddf0583be5dc0617,,interpersonal skills,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ddf0583be5dc0617_0020,Strong interpersonal skills Knowledgeable on company software and software support Ability to handle stressful situations professionally. Competencies: High level of customer service focus Supports a consistent professional image of the company.
in-ddf0583be5dc0617,,handle stressful situations professionally.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ddf0583be5dc0617_0020,Strong interpersonal skills Knowledgeable on company software and software support Ability to handle stressful situations professionally. Competencies: High level of customer service focus Supports a consistent professional image of the company.
in-ddf0583be5dc0617,,customer service focus,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ddf0583be5dc0617_0020,Strong interpersonal skills Knowledgeable on company software and software support Ability to handle stressful situations professionally. Competencies: High level of customer service focus Supports a consistent professional image of the company.
in-ddf0583be5dc0617,,Supports a consistent professional image,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ddf0583be5dc0617_0020,Strong interpersonal skills Knowledgeable on company software and software support Ability to handle stressful situations professionally. Competencies: High level of customer service focus Supports a consistent professional image of the company.
in-ddf0583be5dc0617,,Observes safety policy and procedure,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ddf0583be5dc0617_0021,Observes safety policy and procedure as an absolute Attitude of positivity and reacts calmly under pressure.
in-ddf0583be5dc0617,,Attitude of positivity,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ddf0583be5dc0617_0021,Observes safety policy and procedure as an absolute Attitude of positivity and reacts calmly under pressure.
in-ddf0583be5dc0617,,reacts calmly under pressure.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ddf0583be5dc0617_0021,Observes safety policy and procedure as an absolute Attitude of positivity and reacts calmly under pressure.
in-ddf0583be5dc0617,,listening and communication skills.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ddf0583be5dc0617_0022,Good listening and communication skills.
in-ddf0583be5dc0617,,Work ethic,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ddf0583be5dc0617_0023,Work ethic of the highest integrity.
in-ddf0583be5dc0617,,integrity.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ddf0583be5dc0617_0023,Work ethic of the highest integrity.
in-ddf0583be5dc0617,,dependability,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ddf0583be5dc0617_0024,Commitment to dependability and willingness to work to meet goals and deadlines.
in-ddf0583be5dc0617,,work to meet goals and deadlines.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ddf0583be5dc0617_0024,Commitment to dependability and willingness to work to meet goals and deadlines.
in-ddf0583be5dc0617,,solve problems.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ddf0583be5dc0617_0025,"Effectively solve problems. Qualifications: College degree in Computer Science, Information Management or Statistics, or Work experience as a data analyst or related field."
in-ddf0583be5dc0617,,lift up to 25 pounds occasionally and 15 pounds frequently,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ddf0583be5dc0617_0033,The employee will need to be able to lift up to 25 pounds occasionally and 15 pounds frequently and maneuver on and off mobile equipment.
in-ddf0583be5dc0617,,maneuver on and off mobile equipment.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ddf0583be5dc0617_0033,The employee will need to be able to lift up to 25 pounds occasionally and 15 pounds frequently and maneuver on and off mobile equipment.
in-975c43753dd3c6fb,,understand business requirements,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-975c43753dd3c6fb_0004,"The ideal candidate must possess a sound grasp of mobile application development principles, leveraging their ability to understand business requirements and translate them directly into product and implementation decisions."
in-975c43753dd3c6fb,,translate them directly into product and implementation decisions.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-975c43753dd3c6fb_0004,"The ideal candidate must possess a sound grasp of mobile application development principles, leveraging their ability to understand business requirements and translate them directly into product and implementation decisions."
in-f92ce35ebde847e0,,"develop, maintain and extend our products",Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-f92ce35ebde847e0_0002,"Moneyfacts' data is used by virtually every bank and building society in the UK, the Bank of England, Financial Conduct Authority, Financial Ombudsman Service, HM Treasury, Prudential Regulatory Authority and UK Finance. # The Role We are looking for an experienced SQL Server Database Administrator (DBA) to join the Moneyfacts IT team to develop, maintain and extend our products primarily focusing on Databases and Web Services to ensure business continuity, security and the fulfilment of new business requirements."
in-f92ce35ebde847e0,,"ensure business continuity, security and the fulfilment of new business requirements.",Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-f92ce35ebde847e0_0002,"Moneyfacts' data is used by virtually every bank and building society in the UK, the Bank of England, Financial Conduct Authority, Financial Ombudsman Service, HM Treasury, Prudential Regulatory Authority and UK Finance. # The Role We are looking for an experienced SQL Server Database Administrator (DBA) to join the Moneyfacts IT team to develop, maintain and extend our products primarily focusing on Databases and Web Services to ensure business continuity, security and the fulfilment of new business requirements."
in-f92ce35ebde847e0,,working with the Lead DBA’s,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-f92ce35ebde847e0_0003,"The role will report to the Software Development Manager, working with the Lead DBA’s to fulfil the requirements of both internal and external customers."
in-f92ce35ebde847e0,,fulfil the requirements of both internal and external customers.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-f92ce35ebde847e0_0003,"The role will report to the Software Development Manager, working with the Lead DBA’s to fulfil the requirements of both internal and external customers."
in-af452c66778846f7,,provide innovative technology solutions,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-af452c66778846f7_0004,"Recruiting for this role ends on June 5, 2026 . What you'll do As a Tax Senior on the Indirect Tax Digital Enablement team, you will provide innovative technology solutions to complex indirect tax issues across a diverse client base."
in-af452c66778846f7,,"working on large, complex tax projects.",Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-af452c66778846f7_0005,"You will continue to grow your technical knowledge around indirect taxes and emerging technologies by working on large, complex tax projects."
in-02ab26cedb75a521,,building and evolving the developer productivity ecosystem,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-02ab26cedb75a521_0012,"Hundreds of customers, including NTT, and MGM, trust Okta Workflows to help their organizations work faster, boost revenue, and stay secure. Position Description: We are looking for a Principal -level engineer who is passionate about building and evolving the developer productivity ecosystem used by the entire Workflows Engineering organization."
in-83cfdb5aa4dee7db,,driving measurable online growth.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-83cfdb5aa4dee7db_0001,"Head of SEO / Digital marketing Manager Luxury Interiors & Aviation Location: Knutsford, Cheshire must have own car due to location Work Location: Office -based – no remote or hybrid working About the Role We are seeking an experienced digital marketing professional with a strong background in SEO, Google Ads and Meta advertising, capable of driving measurable online growth."
in-83cfdb5aa4dee7db,,define and execute long -term SEO strategy,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-83cfdb5aa4dee7db_0003,You will define and execute long -term SEO strategy while also managing paid acquisition campaigns to generate high -quality enquiries and strengthen brand visibility.
in-83cfdb5aa4dee7db,,managing paid acquisition campaigns,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-83cfdb5aa4dee7db_0003,You will define and execute long -term SEO strategy while also managing paid acquisition campaigns to generate high -quality enquiries and strengthen brand visibility.
in-83cfdb5aa4dee7db,,generate high -quality enquiries,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-83cfdb5aa4dee7db_0003,You will define and execute long -term SEO strategy while also managing paid acquisition campaigns to generate high -quality enquiries and strengthen brand visibility.
in-83cfdb5aa4dee7db,,strengthen brand visibility,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-83cfdb5aa4dee7db_0003,You will define and execute long -term SEO strategy while also managing paid acquisition campaigns to generate high -quality enquiries and strengthen brand visibility.
in-4448486210162c50,,"Develop and maintain a consolidated view of systems, data, and technology assets",Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-4448486210162c50_0001,"About the Role: Grade Level (for internal use): 15 The Team: The S &P Enterprise Architecture office is a newly established capability that provides technology, system and data alignment, control, and insight across all divisions and corporate functions of S &P Global. The office is orientated around five strategic principles: A Single View of Enterprise Architecture - Develop and maintain a consolidated view of systems, data, and technology assets (current and future state) to support investment and integration decisions."
